order_id,customer_id,order_date,order_status,shipping_cost
O9589,C01527,2023-02-13,Cancelled,10.25
O9590,C01005,2023-10-01,shipped,10.91
O9591,C01332,2023-12-29,Shipped,27.85
O9592,C01606,2023-01-10,Pending,23.75
O9593,C01140,2023-01-21,Pending,6.24
O9594,C01404,2023-09-14,Shipped,18.86
O9595,C01427,2023-12-16,shipped,28.55
O9596,C00955,2023-02-20,shipped,2.98
O9597,C01507,2023-12-31,Cancelled,21.13
O9598,C01534,2023-06-14,Shipped,20.65
O9599,C01124,2023-09-15,Shipped,0.27
O9600,C02049,2023-09-22,Pending,19.74
O9601,C00204,2023-06-05,Shipped,10.54
O9602,C02097,2023-09-28,Pending,4.13
O9603,C00174,2023-10-25,Cancelled,6.71
O9604,C02107,2023-10-10,Shipped,9.47
O9605,C01451,2023-06-25,shipped,24.83
O9606,C01179,2023-02-08,Pending,9.57
O9607,C01565,2023-02-25,Shipped,28.82
O9608,C00881,2023-05-26,shipped,8.27
O9609,C00587,2023-10-03,Pending,23.32
O9610,C00967,2023-07-05,Cancelled,5.99
O9611,C00707,2023-11-08,Pending,5.4
O9612,C00601,2023-08-31,shipped,25.49
O9613,C00224,2023-04-03,Pending,12.5
O9614,C00499,2023-03-20,Pending,8.91
O9615,C02109,2023-02-24,shipped,23.14
O9616,C00912,2023-08-25,Cancelled,22.96
O9617,C00770,2023-05-28,Pending,10.7
O9618,C02011,2023-01-19,Shipped,25.57
O9619,C00061,2023-06-14,Pending,27.49
O9620,C00733,2023-01-16,shipped,3.02
O9621,C00389,2023-07-29,Pending,29.45
O9622,C01703,2023-07-21,Pending,7.65
O9623,C00137,2023-10-06,Shipped,24.33
O9624,C01884,2023-04-18,Pending,6.52
O9625,C00045,2023-09-30,Cancelled,19.22
O9626,C00060,2023-01-23,Cancelled,0.93
O9627,C01094,2023-12-13,shipped,16.89
O9628,C01193,2023-10-21,Cancelled,1.37
O9629,C01708,2023-08-06,Shipped,24.11
O9630,C00458,2023-06-12,Pending,15.29
O9631,C01415,2023-08-20,Pending,4.16
O9632,C00075,2023-07-01,Cancelled,27.1
O9633,C01006,2023-08-15,Shipped,24.2
O9634,C01893,2023-10-29,shipped,26.37
O9635,C00716,2023-06-18,Cancelled,10.69
O9636,C02058,2023-01-07,Shipped,1.39
O9637,C01146,2023-06-29,Pending,18.72
O9638,C01666,2023-10-03,Pending,14.03
O9639,C02016,2023-06-08,Shipped,24.8
O9640,C00413,2023-07-23,shipped,2.05
O9641,C00539,2023-03-26,Pending,9.95
O9642,C01550,2023-08-06,Cancelled,21.44
O9643,C01499,2023-01-12,Cancelled,15.0
O9644,C00985,2023-02-28,shipped,23.35
O9645,C00714,2023-02-11,shipped,29.9
O9646,C00489,2023-09-23,Pending,20.67
O9647,C01873,2023-11-07,shipped,10.18
O9648,C00229,2023-02-17,Cancelled,5.34
O9649,C00175,2023-10-28,shipped,7.37
O9650,C00491,2023-12-21,Cancelled,1.95
O9651,C00657,2023-11-17,Pending,12.49
O9652,C00119,2023-02-03,Cancelled,17.72
O9653,C00994,2023-09-29,Pending,2.61
O9654,C00793,2023-10-17,Pending,1.38
O9655,C01170,2023-05-18,Cancelled,15.92
O9656,C00564,2023-03-11,shipped,5.65
O9657,C01716,2023-10-30,Shipped,7.28
O9658,C01401,2023-08-27,Shipped,16.21
O9659,C01779,2023-09-20,Shipped,16.32
O9660,C01117,2023-05-05,Pending,21.27
O9661,C01863,2023-03-03,Pending,6.44
O9662,C00724,2023-09-18,Shipped,9.02
O9663,C00549,2023-02-03,Shipped,8.08
O9664,C00582,2023-08-17,Cancelled,5.82
O9665,C00838,2023-04-03,Cancelled,17.69
O9666,C02146,2023-11-07,shipped,23.79
O9667,C01546,2023-04-14,Shipped,25.53
O9668,C01880,2023-02-09,Shipped,1.47
O9669,C01393,2023-01-12,shipped,25.83
O9670,C01605,2023-01-15,shipped,3.28
O9671,C01044,2023-08-05,Shipped,7.47
O9672,C00520,2023-02-13,Cancelled,1.91
O9673,C00023,2023-07-14,Shipped,12.04
O9674,C00221,2023-04-25,Shipped,3.31
O9675,C02156,2023-08-02,Cancelled,13.67
O9676,C01938,2023-12-31,Shipped,14.76
O9677,C00164,2023-01-11,shipped,5.38
O9678,C00841,2023-11-29,shipped,16.02
O9679,C02020,2023-07-25,Pending,1.38
O9680,C00377,2023-03-21,Cancelled,15.53
O9681,C00313,2023-04-06,shipped,2.03
O9682,C00426,2023-06-04,shipped,16.16
O9683,C01162,2023-09-26,Cancelled,1.27
O9684,C00852,2023-03-23,Pending,6.87
O9685,C00703,2023-01-13,shipped,21.69
O9686,C00204,2023-05-25,Shipped,14.86
O9687,C01374,2023-05-02,Pending,15.7
O9688,C01027,2023-04-25,Cancelled,2.8
O9689,C00753,2023-11-07,Cancelled,18.56
O9690,C00201,2023-07-26,shipped,4.12
O9691,C00623,2023-01-11,shipped,19.05
O9692,C02075,2023-06-30,Cancelled,14.93
O9693,C01496,2023-04-23,Cancelled,6.49
O9694,C00574,2023-07-15,Pending,14.84
O9695,C00344,2023-08-29,shipped,16.54
O9696,C00548,2023-01-21,Shipped,19.54
O9697,C00512,2023-01-11,Shipped,6.84
O9698,C00495,2023-12-25,shipped,29.46
O9699,C01646,2023-04-10,shipped,9.41
O9700,C00041,2023-05-18,Shipped,22.53
O9701,C00123,2023-07-25,Shipped,29.42
O9702,C00502,2023-08-12,Cancelled,9.03
O9703,C00054,2023-07-26,Cancelled,2.18
O9704,C01783,2023-05-08,Cancelled,1.36
O9705,C02090,2023-07-25,Cancelled,20.89
O9706,C00913,2023-02-13,Pending,6.99
O9707,C00496,2023-11-03,Pending,29.51
O9708,C01980,2023-11-10,Shipped,22.16
O9709,C00350,2023-02-17,Cancelled,18.12
O9710,C01236,2023-07-27,Shipped,11.21
O9711,C01400,2023-06-30,Cancelled,28.6
O9712,C00017,2023-08-13,shipped,5.58
O9713,C01285,2023-05-26,Cancelled,7.12
O9714,C00582,2023-02-27,Shipped,15.11
O9715,C02103,2023-02-08,Cancelled,9.0
O9716,C00958,2023-05-07,Shipped,26.58
O9717,C01141,2023-06-06,shipped,21.72
O9718,C02077,2023-03-18,Shipped,28.62
O9719,C01355,2023-05-21,Cancelled,22.5
O9720,C01265,2023-04-21,Shipped,14.84
O9721,C01682,2023-02-28,Pending,24.87
O9722,C00438,2023-08-22,shipped,19.93
O9723,C00609,2023-09-09,Pending,13.91
O9724,C01458,2023-11-18,Cancelled,10.85
O9725,C01833,2023-10-12,shipped,1.75
O9726,C01294,2023-10-21,shipped,16.45
O9727,C01320,2023-05-18,shipped,26.42
O9728,C01939,2023-05-24,Cancelled,4.72
O9729,C00684,2023-09-13,shipped,26.7
O9730,C00846,2023-04-05,Pending,17.0
O9731,C01004,2023-02-22,shipped,20.44
O9732,C02067,2023-07-31,shipped,22.55
O9733,C00178,2023-01-25,Pending,27.0
O9734,C00725,2023-08-20,Shipped,15.24
O9735,C01314,2023-10-20,Pending,3.35
O9736,C01715,2023-04-14,Cancelled,19.09
O9737,C00659,2023-05-11,Cancelled,24.16
O9738,C00489,2023-06-22,Cancelled,23.5
O9739,C01968,2023-09-29,shipped,4.29
O9740,C01628,2023-07-10,Shipped,21.37
O9741,C01651,2023-06-05,Cancelled,24.73
O9742,C00283,2023-11-09,Cancelled,9.08
O9743,C01778,2023-02-06,Shipped,17.59
O9744,C01181,2023-10-05,Shipped,19.08
O9745,C01687,2023-10-31,shipped,26.83
O9746,C01738,2023-01-27,shipped,25.31
O9747,C01981,2023-06-16,Cancelled,25.66
O9748,C01787,2023-04-17,shipped,0.07
O9749,C00049,2023-09-05,Shipped,12.59
O9750,C00327,2023-05-22,Shipped,27.13
O9751,C00780,2023-02-24,shipped,2.28
O9752,C00637,2023-07-25,shipped,7.8
O9753,C00049,2023-01-07,Cancelled,9.55
O9754,C00670,2023-09-12,Shipped,21.58
O9755,C00030,2023-02-19,Pending,0.86
O9756,C01844,2023-02-20,Shipped,8.6
O9757,C01520,2023-01-22,Pending,15.29
O9758,C01540,2023-08-26,shipped,2.85
O9759,C00320,2023-08-09,Shipped,25.71
O9760,C00036,2023-12-08,Cancelled,16.55
O9761,C00768,2023-03-09,Pending,16.27
O9762,C01620,2023-04-22,Shipped,8.53
O9763,C00456,2023-04-01,Shipped,11.01
O9764,C00933,2023-12-27,Cancelled,2.67
O9765,C00390,2023-01-23,Cancelled,22.43
O9766,C00700,2023-05-25,shipped,4.23
O9767,C00131,2023-05-29,Shipped,9.09
O9768,C00090,2023-03-17,Cancelled,10.08
O9769,C01621,2023-04-20,Pending,8.02
O9770,C00810,2023-12-05,shipped,11.86
O9771,C01471,2023-08-15,Cancelled,14.1
O9772,C00518,2023-08-07,shipped,2.55
O9773,C01632,2023-08-25,Cancelled,26.59
O9774,C00200,2023-10-12,Cancelled,23.24
O9775,C01898,2023-07-10,Cancelled,4.92
O9776,C00628,2023-02-18,Pending,5.16
O9777,C01517,2023-04-10,Pending,18.33
O9778,C00326,2023-07-22,Cancelled,8.84
O9779,C01241,2023-08-10,shipped,24.71
O9780,C00497,2023-12-28,shipped,21.18
O9781,C01819,2023-10-26,shipped,2.79
O9782,C00529,2023-06-22,Pending,29.88
O9783,C00708,2023-09-07,Shipped,17.29
O9784,C01404,2023-11-22,shipped,6.05
O9785,C00423,2023-10-23,Cancelled,7.93
O9786,C00566,2023-12-04,Pending,0.56
O9787,C01631,2023-04-04,Pending,5.11
O9788,C00142,2023-10-16,Pending,15.73
O9789,C01651,2023-02-16,Shipped,0.3
O9790,C02055,2023-03-08,shipped,26.0
O9791,C02128,2023-04-14,shipped,28.66
O9792,C00339,2023-12-28,shipped,25.85
O9793,C01021,2023-08-15,Cancelled,13.66
O9794,C02135,2023-12-28,Cancelled,5.37
O9795,C01452,2023-11-11,shipped,26.73
O9796,C01754,2023-06-09,Cancelled,2.02
O9797,C01213,2023-07-12,Shipped,10.66
O9798,C01252,2023-10-30,Pending,3.91
O9799,C00808,2023-09-06,Pending,28.75
O9800,C01222,2023-02-07,Pending,29.32
O9801,C00026,2023-06-09,shipped,9.7
O9802,C01265,2023-10-18,Shipped,9.51
O9803,C01382,2023-11-17,Pending,18.56
O9804,C00988,2023-05-06,Pending,26.06
O9805,C00812,2023-07-19,Pending,5.08
O9806,C01761,2023-10-04,Cancelled,2.67
O9807,C00015,2023-04-12,shipped,28.2
O9808,C01850,2023-12-10,Shipped,7.89
O9809,C01470,2023-09-17,Cancelled,24.25
O9810,C01344,2023-02-12,Pending,10.24
O9811,C00193,2023-01-26,Pending,6.7
O9812,C01280,2023-06-10,Shipped,13.29
O9813,C01109,2023-08-15,Cancelled,16.19
O9814,C01147,2023-01-21,Shipped,27.61
O9815,C02013,2023-02-24,Shipped,22.8
O9816,C00316,2023-12-21,Cancelled,21.34
O9817,C01280,2023-02-12,Pending,19.74
O9818,C00902,2023-10-26,Cancelled,3.09
O9819,C00076,2023-01-20,Pending,28.29
O9820,C01685,2023-07-23,Shipped,15.98
O9821,C02024,2023-11-25,Shipped,3.51
O9822,C01396,2023-07-28,Shipped,9.23
O9823,C00154,2023-05-22,Shipped,16.35
O9824,C00486,2023-02-28,Cancelled,17.45
O9825,C00852,2023-04-30,Shipped,26.98
O9826,C00468,2023-09-14,Cancelled,22.33
O9827,C00737,2023-05-13,Pending,11.81
O9828,C00998,2023-08-15,shipped,7.04
O9829,C01256,2023-07-31,Shipped,21.14
O9830,C01126,2023-05-13,Pending,13.25
O9831,C02163,2023-01-15,Shipped,18.13
O9832,C01371,2023-10-20,Cancelled,7.23
O9833,C01642,2023-03-17,shipped,0.9
O9834,C01871,2023-06-29,Cancelled,15.6
O9835,C00022,2023-09-01,Cancelled,10.65
O9836,C00553,2023-04-01,Cancelled,17.66
O9837,C01912,2023-02-20,Cancelled,10.65
O9838,C01403,2023-08-12,Cancelled,8.13
O9839,C01012,2023-02-24,Cancelled,6.9
O9840,C02056,2023-06-16,Cancelled,21.13
O9841,C00253,2023-06-05,shipped,9.74
O9842,C00987,2023-01-10,Shipped,18.58
O9843,C00606,2023-08-28,Pending,5.6
O9844,C01929,2023-10-22,Shipped,12.35
O9845,C01563,2023-01-19,shipped,7.45
O9846,C02064,2023-08-15,Pending,25.47
O9847,C02173,2023-06-23,Cancelled,1.2
O9848,C00128,2023-07-10,Shipped,10.96
O9849,C01071,2023-02-05,shipped,29.34
O9850,C00836,2023-02-13,Shipped,25.03
O9851,C00556,2023-12-28,Pending,5.02
O9852,C00707,2023-11-25,Pending,24.24
O9853,C02024,2023-11-14,Pending,6.38
O9854,C00909,2023-01-22,Shipped,23.14
O9855,C01655,2023-08-29,Shipped,11.26
O9856,C00398,2023-04-28,Shipped,20.43
O9857,C01201,2023-07-13,shipped,25.02
O9858,C00041,2023-01-04,Shipped,27.15
O9859,C00752,2023-02-06,Cancelled,4.39
O9860,C01297,2023-02-03,Pending,15.23
O9861,C01743,2023-07-27,Cancelled,24.84
O9862,C01169,2023-04-05,Cancelled,3.15
O9863,C00146,2023-05-07,Shipped,21.55
O9864,C01938,2023-12-28,shipped,1.35
O9865,C01471,2023-10-29,Pending,8.72
O9866,C01150,2023-10-26,Cancelled,23.14
O9867,C00195,2023-03-15,Shipped,24.86
O9868,C01032,2023-01-14,Cancelled,0.69
O9869,C00113,2023-09-07,Cancelled,12.7
O9870,C01789,2023-03-20,shipped,12.25
O9871,C01134,2023-02-27,Cancelled,17.95
O9872,C01956,2023-07-29,Cancelled,19.44
O9873,C01689,2023-08-31,Cancelled,2.76
O9874,C01601,2023-04-22,shipped,0.02
O9875,C01284,2023-05-05,Cancelled,12.52
O9876,C00059,2023-01-31,Shipped,8.79
O9877,C00329,2023-12-09,Pending,6.3
O9878,C00438,2023-01-05,Shipped,1.45
O9879,C01003,2023-02-06,Shipped,24.32
O9880,C01813,2023-08-30,Cancelled,22.15
O9881,C01544,2023-05-07,Pending,3.18
O9882,C00128,2023-05-20,shipped,2.14
O9883,C00106,2023-02-09,shipped,3.44
O9884,C02063,2023-08-01,shipped,2.48
O9885,C00549,2023-12-31,Shipped,23.3
O9886,C00099,2023-01-17,Pending,18.85
O9887,C01792,2023-11-07,Pending,7.49
O9888,C01320,2023-07-06,Shipped,6.54
O9889,C01588,2023-05-09,Pending,12.57
O9890,C01297,2023-09-10,Cancelled,26.57
O9891,C00482,2023-04-13,shipped,27.17
O9892,C01764,2023-08-10,Pending,17.54
O9893,C01876,2023-01-27,Shipped,16.84
O9894,C01007,2023-01-31,Cancelled,18.28
O9895,C01774,2023-04-06,Shipped,22.33
O9896,C00370,2023-09-12,Cancelled,13.6
O9897,C00147,2023-06-13,Pending,4.7
O9898,C01064,2023-01-16,Shipped,7.7
O9899,C00708,2023-04-08,Pending,12.17
O9900,C00766,2023-08-24,Pending,0.38
O9901,C01427,2023-03-11,Shipped,29.24
O9902,C01692,2023-08-13,Shipped,4.76
O9903,C01499,2023-12-08,shipped,9.91
O9904,C01533,2023-09-04,Pending,14.63
O9905,C00037,2023-07-15,shipped,18.32
O9906,C00965,2023-12-04,Shipped,5.31
O9907,C00667,2023-08-11,shipped,27.71
O9908,C00678,2023-05-17,Shipped,25.58
O9909,C00890,2023-06-17,Shipped,21.9
O9910,C00536,2023-08-06,Cancelled,1.13
O9911,C01798,2023-08-23,Shipped,9.92
O9912,C00842,2023-06-21,Shipped,19.34
O9913,C01949,2023-03-29,shipped,15.91
O9914,C00818,2023-06-16,Shipped,1.25
O9915,C00117,2023-03-28,Shipped,6.53
O9916,C01943,2023-08-21,shipped,11.0
O9917,C00433,2023-10-24,shipped,23.07
O9918,C01801,2023-11-09,shipped,26.15
O9919,C01709,2023-09-20,Cancelled,21.57
O9920,C01002,2023-11-24,Cancelled,8.53
O9921,C00529,2023-12-29,Cancelled,0.3
O9922,C00810,2023-06-17,Pending,5.72
O9923,C00810,2023-08-27,Pending,29.78
O9924,C00243,2023-12-03,Pending,14.47
O9925,C01285,2023-05-01,Shipped,12.13
O9926,C00335,2023-10-04,Cancelled,1.11
O9927,C01882,2023-10-19,Shipped,6.57
O9928,C00644,2023-07-01,Pending,25.15
O9929,C00717,2023-09-15,Pending,25.2
O9930,C00481,2023-05-25,Shipped,23.03
O9931,C00805,2023-12-09,shipped,17.0
O9932,C00575,2023-04-09,Pending,11.03
O9933,C01597,2023-03-04,Cancelled,24.05
O9934,C01147,2023-01-08,Cancelled,0.71
O9935,C01191,2023-05-12,shipped,9.67
O9936,C00804,2023-03-12,shipped,13.26
O9937,C00760,2023-06-12,Shipped,21.0
O9938,C00968,2023-04-09,Pending,23.06
O9939,C02146,2023-01-16,shipped,17.2
O9940,C02055,2023-10-31,Cancelled,23.01
O9941,C02123,2023-05-30,Cancelled,11.66
O9942,C01696,2023-02-18,Shipped,18.65
O9943,C00615,2023-01-27,Cancelled,16.06
O9944,C00541,2023-06-13,shipped,22.14
O9945,C01419,2023-10-10,Cancelled,19.17
O9946,C01535,2023-04-04,Pending,18.58
O9947,C01040,2023-04-03,Cancelled,5.59
O9948,C00509,2023-02-04,shipped,10.1
O9949,C01442,2023-03-09,Cancelled,25.45
O9950,C01368,2023-02-08,Cancelled,8.79
O9951,C00325,2023-12-26,Pending,24.56
O9952,C00596,2023-01-25,shipped,28.18
O9953,C01163,2023-12-19,shipped,7.54
O9954,C01098,2023-04-03,Pending,29.53
O9955,C00418,2023-04-27,Pending,4.08
O9956,C00884,2023-04-10,shipped,1.73
O9957,C00007,2023-01-04,Pending,27.57
O9958,C01986,2023-12-24,Cancelled,10.17
O9959,C00184,2023-11-27,shipped,28.48
O9960,C00223,2023-05-22,Pending,20.82
O9961,C02046,2023-04-01,Cancelled,4.96
O9962,C00291,2023-10-25,shipped,10.21
O9963,C01159,2023-04-22,Cancelled,19.87
O9964,C00461,2023-01-20,shipped,24.15
O9965,C01133,2023-09-08,Cancelled,27.5
O9966,C01535,2023-05-26,Pending,1.12
O9967,C01708,2023-02-03,Pending,11.4
O9968,C01382,2023-12-22,Cancelled,6.22
O9969,C01645,2023-02-18,Shipped,2.85
O9970,C00370,2023-03-26,Pending,26.6
O9971,C00063,2023-11-29,shipped,16.97
O9972,C01454,2023-07-15,shipped,25.74
O9973,C01974,2023-11-20,Shipped,11.99
O9974,C01601,2023-03-28,Shipped,12.21
O9975,C02032,2023-10-22,shipped,17.42
O9976,C00456,2023-03-25,shipped,6.9
O9977,C00794,2023-05-23,Pending,13.69
O9978,C01500,2023-02-06,Pending,26.73
O9979,C00788,2023-06-12,Shipped,28.6
O9980,C02010,2023-04-24,Shipped,3.01
O9981,C00129,2023-06-23,Pending,22.24
O9982,C01984,2023-03-15,Pending,24.1
O9983,C00363,2023-07-28,Shipped,10.51
O9984,C01459,2023-07-30,Pending,1.93
O9985,C01677,2023-04-29,shipped,29.35
O9986,C00195,2023-08-17,Shipped,27.86
O9987,C00380,2023-02-12,Pending,23.74
O9988,C00801,2023-11-27,Shipped,14.61
O9989,C00949,2023-04-08,Shipped,7.48
O9990,C02112,2023-06-01,shipped,26.79
O9991,C00651,2023-12-04,Cancelled,20.75
O9992,C00428,2023-02-21,Shipped,9.7
O9993,C00951,2023-07-01,Pending,0.55
O9994,C00004,2023-11-28,Pending,4.74
O9995,C01918,2023-10-29,Shipped,0.96
O9996,C00267,2023-12-20,Shipped,26.7
O9997,C00826,2023-04-22,shipped,21.86
O9998,C01301,2023-08-30,Shipped,1.28
O9999,C01290,2023-01-31,Cancelled,29.64
O10000,C01179,2023-07-07,Pending,12.1
O10001,C00156,2023-04-07,Shipped,7.38
O10002,C01162,2023-03-16,Shipped,7.92
O10003,C01059,2023-03-08,Cancelled,18.18
O10004,C01776,2023-09-27,shipped,28.61
O10005,C01483,2023-06-23,Shipped,25.51
O10006,C01050,2023-04-08,Cancelled,10.91
O10007,C00853,2023-12-20,shipped,23.84
O10008,C01854,2023-06-25,Pending,22.89
O10009,C00722,2023-06-23,shipped,19.94
O10010,C01192,2023-03-11,Pending,28.53
O10011,C01442,2023-06-20,Shipped,3.85
O10012,C00941,2023-03-03,shipped,5.45
O10013,C01768,2023-08-14,Cancelled,28.3
O10014,C00107,2023-09-09,Pending,27.44
O10015,C00030,2023-08-24,Shipped,25.19
O10016,C01245,2023-06-16,shipped,11.61
O10017,C00463,2023-01-08,Cancelled,9.32
O10018,C01467,2023-04-18,Shipped,16.0
O10019,C01301,2023-06-21,Cancelled,18.63
O10020,C00476,2023-10-24,shipped,26.98
O10021,C01782,2023-11-25,Pending,15.31
O10022,C02128,2023-09-01,Shipped,26.09
O10023,C01861,2023-03-10,Shipped,20.58
O10024,C01075,2023-02-01,Shipped,17.48
O10025,C00775,2023-11-16,Pending,26.17
O10026,C00180,2023-06-07,Pending,20.71
O10027,C02197,2023-03-24,Shipped,15.16
O10028,C01348,2023-05-29,Cancelled,28.98
O10029,C01857,2023-09-20,shipped,25.62
O10030,C01738,2023-07-18,Shipped,7.84
O10031,C00800,2023-11-12,Cancelled,15.44
O10032,C01702,2023-06-23,Cancelled,24.51
O10033,C02174,2023-01-15,shipped,15.14
O10034,C00738,2023-01-22,shipped,12.14
O10035,C01678,2023-11-19,Pending,12.59
O10036,C01142,2023-05-07,Shipped,14.65
O10037,C02063,2023-01-07,Cancelled,20.13
O10038,C01589,2023-10-29,Cancelled,0.67
O10039,C00826,2023-07-27,Shipped,3.32
O10040,C01618,2023-08-02,Pending,24.55
O10041,C01708,2023-01-29,shipped,17.44
O10042,C00110,2023-01-10,Cancelled,16.7
O10043,C01321,2023-05-22,shipped,27.8
O10044,C00387,2023-07-16,shipped,22.07
O10045,C00817,2023-08-25,shipped,9.02
O10046,C02173,2023-11-26,Shipped,21.64
O10047,C00958,2023-02-13,Pending,10.6
O10048,C01447,2023-08-11,Shipped,18.32
O10049,C00460,2023-08-27,Shipped,18.62
O10050,C00781,2023-01-15,shipped,29.37
O10051,C02045,2023-06-18,Pending,22.04
O10052,C00327,2023-12-27,Shipped,13.47
O10053,C01442,2023-12-07,shipped,14.24
O10054,C00910,2023-01-08,Shipped,4.84
O10055,C01771,2023-02-20,Cancelled,27.09
O10056,C01227,2023-07-04,Shipped,10.46
O10057,C01431,2023-09-29,Pending,12.99
O10058,C01340,2023-05-09,Cancelled,9.82
O10059,C02006,2023-02-27,Pending,14.34
O10060,C00415,2023-07-03,shipped,5.62
O10061,C00946,2023-12-19,Pending,7.77
O10062,C00052,2023-08-16,Cancelled,22.23
O10063,C00519,2023-06-22,Shipped,4.33
O10064,C01210,2023-08-08,Pending,0.19
O10065,C01139,2023-07-22,Pending,13.36
O10066,C01228,2023-01-11,Pending,23.96
O10067,C00633,2023-12-16,Shipped,26.21
O10068,C01183,2023-07-21,Pending,7.75
O10069,C02152,2023-01-31,Shipped,14.99
O10070,C02054,2023-11-11,Shipped,28.92
O10071,C00566,2023-11-12,Pending,23.21
O10072,C01096,2023-12-21,shipped,1.54
O10073,C01232,2023-04-24,Shipped,14.83
O10074,C02035,2023-09-21,Shipped,11.08
O10075,C00379,2023-11-27,shipped,13.17
O10076,C01184,2023-04-04,Pending,19.99
O10077,C00369,2023-10-28,Pending,20.34
O10078,C01690,2023-10-08,Shipped,13.18
O10079,C01073,2023-05-15,Pending,16.71
O10080,C01900,2023-11-10,Shipped,11.59
O10081,C01823,2023-06-02,Cancelled,23.83
O10082,C00696,2023-09-04,Shipped,21.48
O10083,C01544,2023-08-28,Pending,16.18
O10084,C00267,2023-12-04,Cancelled,9.45
O10085,C00071,2023-10-10,Cancelled,10.35
O10086,C00541,2023-08-05,Cancelled,25.02
O10087,C00717,2023-11-17,Pending,11.45
O10088,C02127,2023-11-27,Pending,12.45
O10089,C02196,2023-12-17,Shipped,21.19
O10090,C00021,2023-04-01,Shipped,12.38
O10091,C01895,2023-04-07,Cancelled,23.55
O10092,C00400,2023-08-08,Shipped,6.57
O10093,C00109,2023-09-10,Pending,17.55
O10094,C00820,2023-10-25,shipped,23.39
O10095,C00829,2023-04-10,Shipped,10.78
O10096,C01505,2023-02-23,Shipped,15.06
O10097,C01735,2023-07-26,Shipped,15.22
O10098,C01088,2023-05-04,Shipped,2.85
O10099,C00031,2023-10-10,Shipped,0.46
O10100,C01733,2023-10-14,Pending,22.92
O10101,C02088,2023-03-28,Pending,20.22
O10102,C01358,2023-01-17,Shipped,4.5
O10103,C01363,2023-03-27,Shipped,2.86
O10104,C01471,2023-02-27,Shipped,7.81
O10105,C01323,2023-10-27,shipped,18.39
O10106,C01424,2023-06-04,Shipped,4.61
O10107,C02151,2023-02-11,Shipped,19.44
O10108,C00610,2023-05-22,Shipped,21.42
O10109,C01499,2023-10-22,Pending,25.67
O10110,C01616,2023-05-09,Shipped,15.73
O10111,C00966,2023-01-23,Shipped,27.89
O10112,C01675,2023-09-13,shipped,17.9
O10113,C00692,2023-10-26,Shipped,28.8
O10114,C00039,2023-05-30,Pending,29.12
O10115,C02081,2023-12-16,shipped,6.8
O10116,C00111,2023-08-31,Cancelled,10.76
O10117,C01791,2023-05-28,Cancelled,12.11
O10118,C00033,2023-12-19,shipped,26.53
O10119,C01501,2023-06-13,Shipped,27.62
O10120,C01731,2023-05-30,Cancelled,1.98
O10121,C01100,2023-07-25,Pending,26.97
O10122,C01745,2023-07-15,shipped,21.58
O10123,C01975,2023-04-26,shipped,2.02
O10124,C00126,2023-06-19,Pending,8.97
O10125,C00859,2023-08-11,Pending,26.93
O10126,C00165,2023-05-10,Pending,3.65
O10127,C00235,2023-03-02,Pending,10.99
O10128,C01954,2023-01-08,Cancelled,6.65
O10129,C01847,2023-05-09,Shipped,16.87
O10130,C01808,2023-05-18,Pending,28.11
O10131,C00006,2023-02-11,Cancelled,25.18
O10132,C00738,2023-04-26,Pending,16.45
O10133,C00765,2023-05-13,shipped,26.8
O10134,C00701,2023-02-12,shipped,16.2
O10135,C00782,2023-06-16,Shipped,0.56
O10136,C01226,2023-04-01,shipped,24.23
O10137,C01167,2023-12-15,Pending,12.12
O10138,C01068,2023-04-28,Pending,7.15
O10139,C01173,2023-03-13,Pending,27.37
O10140,C01162,2023-11-14,shipped,9.58
O10141,C00428,2023-03-07,Shipped,21.1
O10142,C01715,2023-08-01,shipped,23.78
O10143,C00110,2023-04-15,Pending,24.84
O10144,C00065,2023-09-23,Cancelled,18.77
O10145,C01399,2023-09-06,Shipped,19.17
O10146,C01176,2023-04-03,Cancelled,20.73
O10147,C01405,2023-05-30,Cancelled,8.49
O10148,C01192,2023-04-02,Cancelled,16.44
O10149,C00115,2023-09-10,shipped,5.36
O10150,C02036,2023-06-13,Pending,28.68
O10151,C01261,2023-04-02,Pending,21.9
O10152,C01459,2023-03-25,Shipped,7.82
O10153,C01301,2023-08-05,Cancelled,10.06
O10154,C00471,2023-01-09,Shipped,1.76
O10155,C00520,2023-09-18,Pending,0.29
O10156,C02076,2023-08-12,Cancelled,15.74
O10157,C01550,2023-10-28,Shipped,13.21
O10158,C01993,2023-02-20,Shipped,29.58
O10159,C02084,2023-07-09,Pending,20.98
O10160,C00214,2023-05-05,Cancelled,22.49
O10161,C02010,2023-04-10,Shipped,14.66
O10162,C01304,2023-04-23,Shipped,26.69
O10163,C00640,2023-07-22,Shipped,8.78
O10164,C01090,2023-10-15,Pending,15.85
O10165,C00498,2023-07-23,shipped,19.03
O10166,C01314,2023-11-12,Cancelled,17.28
O10167,C00291,2023-05-17,Shipped,16.89
O10168,C00523,2023-11-13,shipped,29.47
O10169,C00536,2023-09-18,Shipped,3.31
O10170,C00458,2023-08-12,Shipped,21.69
O10171,C00137,2023-09-02,Shipped,8.56
O10172,C00947,2023-03-11,Cancelled,27.13
O10173,C01582,2023-02-06,Shipped,13.65
O10174,C01987,2023-09-09,Cancelled,14.21
O10175,C00283,2023-08-07,shipped,8.39
