order_id,product_id,quantity,discount
O9360,P224,4,5.94
O9360,P176,3,7.68
O9361,P290,6,5.94
O9362,P182,1,7.64
O9362,P390,2,13.86
O9362,P208,7,5.46
O9362,P174,3,9.99
O9363,P308,7,16.4
O9364,P167,3,18.62
O9364,P277,1,16.06
O9364,P150,4,15.39
O9364,P170,7,7.26
O9365,P194,6,0.94
O9366,P304,2,14.13
O9367,P245,3,3.64
O9367,P224,5,17.74
O9367,P175,7,1.17
O9367,P370,4,11.14
O9368,P320,1,12.54
O9368,P386,2,1.7
O9368,P157,2,10.79
O9368,P323,4,3.63
O9369,P274,7,12.82
O9370,P164,2,6.64
O9370,P301,1,14.91
O9370,P182,3,8.66
O9370,P100,4,9.48
O9371,P205,8,4.16
O9372,P237,7,14.98
O9372,P241,8,11.89
O9372,P117,2,14.86
O9373,P200,5,11.74
O9373,P189,6,12.08
O9373,P346,2,17.62
O9373,P322,2,15.55
O9373,P221,2,18.68
O9374,P358,1,7.59
O9374,P207,3,7.25
O9374,P182,4,13.82
O9374,P315,2,12.96
O9375,P108,6,3.52
O9375,P123,8,3.68
O9375,P137,6,7.12
O9376,P327,8,0.16
O9376,P255,5,17.32
O9376,P129,8,6.1
O9376,P357,8,18.52
O9377,P323,6,5.07
O9377,P198,7,14.24
O9378,P385,8,1.97
O9378,P147,2,8.85
O9378,P274,4,0.32
O9378,P225,3,17.73
O9379,P238,1,4.88
O9379,P229,1,17.17
O9379,P285,8,16.52
O9379,P110,8,19.66
O9379,P119,1,8.28
O9380,P130,4,19.81
O9380,P108,3,17.93
O9380,P389,8,3.02
O9380,P399,7,12.34
O9380,P126,6,2.16
O9381,P207,2,14.37
O9381,P193,3,8.55
O9381,P124,8,11.0
O9381,P128,6,18.35
O9381,P255,8,3.43
O9382,P119,4,0.98
O9382,P135,4,19.95
O9382,P313,7,13.61
O9382,P249,2,16.88
O9383,P163,6,15.21
O9383,P110,6,2.26
O9383,P207,6,16.52
O9383,P140,7,19.42
O9383,P167,1,18.43
O9384,P274,1,6.5
O9385,P263,7,0.53
O9385,P305,3,1.54
O9386,P219,1,7.5
O9386,P179,7,9.48
O9387,P322,6,10.49
O9387,P342,2,17.54
O9387,P128,1,3.39
O9387,P114,6,15.65
O9387,P389,4,17.1
O9388,P220,2,9.81
O9389,P389,2,6.41
O9389,P280,5,15.52
O9389,P364,5,17.99
O9389,P226,4,7.71
O9390,P264,5,19.3
O9391,P190,8,18.31
O9391,P349,8,0.31
O9391,P315,8,0.94
O9391,P158,7,4.79
O9392,P159,1,11.8
O9392,P166,4,10.49
O9392,P268,3,19.74
O9392,P274,2,17.43
O9392,P326,4,6.25
O9393,P204,1,4.19
O9393,P321,7,11.65
O9393,P224,3,8.78
O9393,P276,2,14.24
O9394,P307,6,8.14
O9394,P358,5,17.2
O9394,P176,3,7.03
O9394,P354,2,9.96
O9394,P152,3,14.29
O9395,P346,4,8.85
O9395,P181,5,2.68
O9395,P279,5,9.94
O9396,P331,5,6.27
O9396,P328,4,9.42
O9396,P142,6,10.01
O9397,P126,4,18.19
O9397,P235,3,4.89
O9397,P387,6,5.23
O9397,P383,4,3.99
O9397,P308,6,15.51
O9398,P293,1,13.73
O9399,P338,7,1.59
O9399,P366,8,2.24
O9399,P245,1,2.63
O9399,P151,4,6.81
O9400,P363,6,4.05
O9400,P350,5,11.78
O9400,P228,7,10.07
O9400,P294,7,11.83
O9401,P214,6,15.61
O9401,P382,2,0.87
O9401,P389,5,2.32
O9402,P125,5,1.03
O9402,P118,2,10.08
O9402,P314,1,19.39
O9402,P108,6,10.29
O9402,P346,5,14.12
O9403,P206,7,1.73
O9403,P343,6,3.37
O9403,P264,6,4.17
O9403,P107,6,13.7
O9403,P288,2,5.63
O9404,P399,4,14.11
O9404,P348,1,1.95
O9404,P209,2,9.49
O9404,P127,1,9.71
O9404,P236,7,8.29
O9405,P176,5,6.48
O9405,P215,7,17.93
O9406,P341,8,6.95
O9406,P386,7,9.17
O9407,P292,1,14.07
O9407,P111,4,1.99
O9408,P211,1,6.9
O9408,P178,7,5.93
O9408,P328,6,8.72
O9408,P337,3,16.31
O9408,P153,5,13.15
O9409,P217,4,6.5
O9410,P185,7,16.31
O9410,P185,4,4.92
O9411,P395,8,18.02
O9411,P299,2,0.01
O9411,P119,8,19.29
O9412,P274,7,1.62
O9412,P297,8,17.02
O9412,P112,6,14.34
O9412,P302,3,1.44
O9413,P264,2,6.76
O9413,P292,4,17.92
O9413,P170,6,1.57
O9413,P330,3,9.41
O9414,P120,8,5.17
O9414,P241,8,8.69
O9414,P220,5,3.44
O9414,P345,4,18.8
O9415,P139,6,5.51
O9415,P391,1,14.45
O9415,P212,5,18.92
O9415,P128,6,14.32
O9415,P369,7,18.4
O9416,P329,8,1.25
O9416,P271,7,13.92
O9416,P188,2,19.1
O9417,P154,1,0.49
O9417,P138,2,0.74
O9417,P382,7,9.98
O9417,P156,4,5.27
O9417,P303,3,0.63
O9418,P373,1,16.84
O9418,P247,7,12.07
O9418,P308,8,18.33
O9418,P301,8,3.54
O9419,P390,6,12.97
O9419,P296,7,4.08
O9419,P374,4,12.54
O9419,P149,2,14.11
O9420,P277,4,0.59
O9421,P337,6,14.55
O9421,P165,7,12.47
O9422,P376,2,8.52
O9423,P314,4,12.64
O9423,P358,1,11.97
O9423,P140,3,7.71
O9423,P263,6,4.05
O9423,P205,6,13.6
O9424,P279,4,5.31
O9424,P254,1,6.93
O9424,P187,5,14.25
O9425,P308,7,16.5
O9425,P346,4,16.22
O9425,P350,7,7.51
O9425,P202,2,8.19
O9426,P295,7,8.82
O9426,P168,1,1.33
O9426,P350,4,10.79
O9427,P274,2,18.67
O9427,P156,4,15.09
O9428,P214,8,19.34
O9428,P347,1,5.2
O9429,P111,4,11.98
O9429,P335,7,0.85
O9430,P154,6,15.14
O9430,P219,6,3.54
O9430,P133,8,11.18
O9430,P399,4,8.98
O9431,P179,3,3.03
O9431,P285,8,19.78
O9432,P153,4,6.22
O9432,P235,6,12.24
O9432,P178,7,7.04
O9432,P311,3,19.07
O9433,P155,5,0.41
O9433,P105,4,9.99
O9434,P203,6,2.56
O9434,P300,4,0.17
O9435,P220,1,8.58
O9435,P388,8,4.11
O9435,P277,3,14.87
O9435,P377,8,0.53
O9436,P299,8,1.92
O9436,P208,8,3.94
O9436,P112,7,1.64
O9436,P280,5,5.41
O9437,P392,8,3.72
O9437,P120,6,18.68
O9437,P102,3,18.89
O9437,P140,5,11.92
O9437,P330,6,16.22
O9438,P262,5,9.73
O9438,P120,4,11.58
O9438,P241,1,1.84
O9439,P309,3,11.05
O9440,P272,1,14.82
O9441,P134,7,13.13
O9441,P194,2,16.54
O9441,P389,7,15.95
O9441,P215,8,0.14
O9441,P302,3,8.48
O9442,P172,7,10.59
O9442,P338,8,2.61
O9443,P121,4,5.54
O9444,P312,4,15.92
O9445,P315,1,7.46
O9446,P224,4,4.2
O9446,P110,1,17.41
O9447,P397,8,19.2
O9447,P363,4,14.35
O9447,P181,6,15.96
O9448,P357,3,9.36
O9448,P163,7,0.46
O9448,P269,7,0.96
O9449,P357,1,4.95
O9449,P319,4,11.91
O9449,P207,8,11.91
O9450,P357,6,16.75
O9450,P164,5,4.88
O9450,P214,5,17.94
O9450,P104,3,15.73
O9451,P294,2,14.29
O9451,P316,8,10.69
O9451,P246,7,11.7
O9451,P364,8,9.09
O9451,P271,1,16.08
O9452,P371,6,5.57
O9452,P334,2,1.21
O9453,P123,5,12.81
O9453,P188,7,2.88
O9454,P351,8,6.22
O9454,P356,6,4.77
O9454,P328,6,10.59
O9454,P365,7,17.84
O9454,P272,8,15.48
O9455,P233,3,0.56
O9456,P120,7,7.77
O9456,P148,1,6.69
O9456,P148,4,1.49
O9456,P284,6,6.82
O9456,P344,2,6.52
O9457,P232,5,9.15
O9457,P195,3,3.53
O9457,P154,2,9.02
O9457,P361,3,7.2
O9457,P114,2,8.83
O9458,P348,4,6.38
O9459,P368,8,0.26
O9459,P254,5,7.36
O9460,P393,4,15.43
O9460,P364,6,8.14
O9460,P269,8,15.38
O9460,P367,3,7.73
O9461,P224,5,15.47
O9461,P313,7,5.65
O9461,P110,2,14.14
O9462,P396,4,5.7
O9462,P313,7,19.91
O9462,P164,8,2.94
O9462,P146,6,10.33
O9463,P126,1,8.51
O9464,P378,8,18.46
O9464,P153,2,4.78
O9465,P183,8,3.36
O9465,P232,8,1.87
O9465,P127,7,13.47
O9466,P368,6,11.46
O9466,P335,6,16.4
O9466,P388,4,1.67
O9466,P324,1,8.59
O9467,P290,3,11.51
O9467,P241,5,11.39
O9467,P152,1,16.74
O9467,P320,1,19.34
O9467,P379,7,17.27
O9468,P157,7,8.6
O9468,P130,4,8.34
O9468,P397,3,15.49
O9468,P231,4,2.46
O9468,P288,2,18.92
O9469,P321,6,14.09
O9469,P310,5,1.55
O9469,P214,8,10.45
O9469,P375,4,2.01
O9469,P385,2,6.86
O9470,P327,7,11.64
O9470,P144,1,8.89
O9470,P371,2,9.34
O9470,P252,6,1.2
O9471,P289,4,5.24
O9471,P369,8,6.49
O9471,P363,7,7.6
O9471,P217,2,5.89
O9472,P357,2,14.5
O9472,P377,6,4.06
O9472,P222,8,9.2
O9472,P294,6,17.72
O9472,P200,4,16.12
O9473,P367,5,16.7
O9473,P388,5,7.46
O9474,P353,4,15.16
O9474,P167,1,2.14
O9475,P145,2,0.99
O9475,P306,8,1.99
O9475,P283,2,8.67
O9475,P194,4,19.74
O9476,P260,3,14.48
O9477,P162,7,13.09
O9477,P341,2,4.27
O9477,P102,1,10.67
O9478,P297,5,12.75
O9478,P149,2,9.12
O9478,P228,3,0.22
O9478,P236,8,9.31
O9478,P154,2,12.89
O9479,P228,2,11.08
O9479,P207,5,4.13
O9479,P341,4,16.95
O9479,P250,5,3.12
O9479,P218,5,9.65
O9480,P266,3,13.13
O9480,P209,4,15.41
O9480,P151,8,1.3
O9480,P394,8,9.36
O9481,P376,5,9.89
O9482,P161,7,15.91
O9483,P396,2,8.4
O9483,P232,7,12.08
O9483,P140,6,7.04
O9484,P228,3,14.25
O9484,P382,1,4.73
O9484,P272,8,8.59
O9484,P212,8,14.92
O9484,P220,2,19.76
O9485,P193,4,8.27
O9485,P377,7,14.92
O9485,P285,7,0.87
O9485,P264,6,9.78
O9486,P267,7,8.15
O9486,P307,2,13.52
O9486,P123,3,5.34
O9486,P253,7,4.49
O9487,P263,5,16.26
O9487,P333,5,10.94
O9487,P227,3,1.4
O9487,P299,5,15.12
O9487,P124,1,13.12
O9488,P246,6,14.14
O9489,P130,3,14.96
O9489,P339,8,3.27
O9489,P240,8,6.96
O9489,P323,3,15.87
O9490,P370,2,12.35
O9490,P137,6,16.18
O9491,P237,5,1.23
O9491,P280,2,3.26
O9491,P111,4,12.69
O9491,P397,2,11.62
O9492,P390,6,10.32
O9492,P170,1,14.43
O9492,P370,2,4.2
O9493,P174,8,4.29
O9494,P365,7,16.65
O9494,P385,6,19.99
O9494,P223,3,5.52
O9495,P225,5,6.46
O9495,P116,3,12.85
O9495,P186,7,2.56
O9495,P375,2,17.67
O9496,P394,6,18.2
O9496,P352,1,8.22
O9496,P333,5,19.54
O9497,P265,4,2.61
O9497,P188,8,18.16
O9497,P382,7,3.39
O9498,P149,7,4.6
O9498,P205,8,10.22
O9498,P384,6,2.8
O9498,P239,1,4.36
O9499,P285,8,16.97
O9499,P333,5,10.02
O9499,P382,6,6.95
O9499,P282,4,6.26
O9499,P391,4,2.82
O9500,P398,6,3.05
O9500,P254,5,13.85
O9501,P383,5,12.94
O9501,P297,5,8.76
O9501,P353,4,14.78
O9501,P386,3,19.03
O9501,P172,4,2.18
O9502,P328,1,11.06
O9502,P131,5,5.98
O9503,P101,1,16.35
O9503,P193,7,16.37
O9503,P184,4,10.41
O9503,P272,5,4.0
O9503,P274,6,1.27
O9504,P276,7,12.84
O9504,P303,3,9.41
O9504,P247,8,8.34
O9505,P249,3,11.1
O9505,P363,8,0.65
O9505,P152,7,1.0
O9506,P344,6,12.12
O9506,P357,3,18.22
O9506,P294,6,5.52
O9506,P206,3,9.42
O9506,P281,7,0.84
O9507,P196,6,2.19
O9507,P159,5,15.18
O9508,P147,6,17.82
O9508,P124,4,18.36
O9509,P265,5,6.79
O9509,P237,3,11.27
O9509,P100,3,1.57
O9509,P202,2,11.97
O9509,P222,7,11.03
O9510,P124,3,2.94
O9510,P258,4,12.89
O9510,P185,3,0.04
O9510,P216,8,13.48
O9510,P301,1,2.01
O9511,P320,5,1.47
O9512,P184,3,5.01
O9513,P354,6,16.52
O9513,P164,8,1.64
O9513,P165,6,15.18
O9513,P272,2,18.49
O9514,P285,6,0.35
O9514,P354,5,4.37
O9514,P361,8,5.97
O9515,P364,4,9.63
O9515,P278,7,0.32
O9515,P121,6,10.19
O9515,P172,2,14.69
O9516,P163,3,14.08
O9516,P280,1,10.9
O9516,P266,7,13.36
O9516,P351,6,16.3
O9516,P332,7,17.02
O9517,P270,4,6.22
O9517,P392,8,9.75
O9518,P373,8,3.31
O9518,P150,6,10.07
O9518,P190,3,2.27
O9518,P231,2,6.82
O9519,P279,5,6.71
O9520,P221,8,12.54
O9520,P164,8,19.1
O9520,P184,8,2.6
O9520,P100,7,8.11
O9521,P202,2,3.25
O9521,P126,8,18.52
O9521,P216,6,6.28
O9521,P278,6,7.24
O9522,P153,4,17.34
O9522,P228,7,15.66
O9522,P129,8,8.17
O9522,P174,5,12.92
O9523,P334,2,3.67
O9523,P278,1,12.69
O9523,P290,1,19.17
O9524,P336,5,5.31
O9524,P379,6,11.13
O9524,P136,6,14.67
O9524,P303,4,8.83
O9524,P294,1,12.61
O9525,P230,5,12.15
O9525,P377,7,17.71
O9525,P188,8,4.41
O9526,P361,6,19.5
O9526,P169,8,16.41
O9526,P142,3,8.03
O9526,P296,8,5.44
O9527,P207,3,12.05
O9528,P235,6,14.19
O9529,P160,2,16.18
O9529,P357,6,6.92
O9529,P154,4,5.27
O9529,P265,8,15.02
O9529,P139,7,6.36
O9530,P362,4,9.03
O9530,P237,5,8.38
O9530,P329,6,11.14
O9530,P156,5,18.91
O9531,P380,8,14.92
O9531,P285,6,5.42
O9532,P140,1,12.83
O9532,P333,1,10.25
O9532,P150,1,11.29
O9532,P236,6,10.83
O9532,P263,8,3.45
O9533,P382,4,5.21
O9533,P132,6,3.28
O9533,P296,1,0.76
O9534,P168,1,10.82
O9534,P325,7,9.24
O9534,P299,1,7.33
O9534,P332,7,18.53
O9534,P351,8,15.28
O9535,P357,7,19.42
O9535,P360,1,17.42
O9535,P280,6,19.14
O9536,P136,4,0.06
O9536,P383,6,2.35
O9536,P375,1,2.38
O9537,P197,5,6.88
O9537,P236,6,2.41
O9537,P167,3,2.51
O9537,P197,4,11.58
O9538,P341,4,13.35
O9538,P395,2,17.59
O9538,P333,5,14.24
O9538,P109,1,12.0
O9538,P399,7,16.86
O9539,P359,6,16.86
O9539,P298,3,6.51
O9539,P325,3,14.86
O9539,P182,4,5.54
O9539,P230,1,5.87
O9540,P366,5,12.51
O9541,P205,2,7.16
O9541,P144,2,1.31
O9542,P115,7,9.12
O9542,P113,7,6.89
O9542,P352,8,2.12
O9542,P260,7,10.41
O9542,P371,1,17.78
O9543,P191,7,7.66
O9544,P101,5,2.61
O9544,P218,2,6.83
O9544,P343,8,17.61
O9545,P143,3,2.4
O9546,P308,3,3.34
O9547,P203,3,13.67
O9547,P171,1,15.24
O9548,P273,4,1.17
O9548,P108,2,1.7
O9549,P295,5,3.99
O9549,P215,3,11.22
O9549,P179,1,17.57
O9549,P295,5,2.2
O9550,P387,7,12.75
O9550,P316,7,18.14
O9550,P354,4,13.73
O9551,P139,4,1.24
O9551,P197,2,13.37
O9551,P260,4,17.19
O9551,P189,7,2.63
O9552,P397,2,4.77
O9553,P279,7,10.51
O9553,P383,7,13.55
O9554,P309,2,12.67
O9554,P145,2,2.94
O9554,P294,4,7.38
O9555,P277,6,5.67
O9555,P240,6,17.36
O9555,P248,7,19.92
O9556,P187,1,5.79
O9557,P337,2,5.47
O9557,P279,4,19.58
O9557,P375,2,5.63
O9558,P322,8,8.02
O9558,P231,7,4.33
O9558,P210,8,5.16
O9558,P287,8,14.38
O9559,P102,3,15.11
O9559,P152,8,13.61
O9559,P375,7,6.07
O9559,P244,7,3.44
O9559,P144,6,11.03
O9560,P320,1,18.57
O9560,P306,4,8.44
O9560,P114,7,17.57
O9561,P154,3,3.96
O9561,P283,7,5.27
O9561,P151,3,12.51
O9561,P399,2,15.56
O9561,P173,7,6.54
O9562,P137,3,9.25
O9562,P109,2,3.12
O9562,P354,2,2.46
O9562,P101,1,5.23
O9563,P227,8,13.03
O9563,P168,7,2.73
O9563,P148,2,12.69
O9564,P199,4,11.68
O9564,P277,5,9.14
O9564,P281,8,1.94
O9564,P307,3,0.06
O9564,P342,8,5.96
O9565,P312,4,6.57
O9565,P284,6,5.61
O9565,P135,5,10.22
O9565,P253,5,19.82
O9566,P178,6,15.76
O9566,P183,4,5.07
O9567,P337,7,6.7
O9568,P392,5,10.56
O9568,P142,5,18.25
O9568,P166,1,16.86
O9569,P204,8,7.03
O9569,P201,2,0.56
O9569,P173,5,12.28
O9569,P254,2,2.97
O9570,P120,4,5.65
O9570,P243,2,16.28
O9571,P199,3,7.88
O9572,P213,3,12.39
O9572,P198,3,18.42
O9572,P171,2,11.85
O9573,P171,8,16.9
O9574,P352,7,11.54
O9574,P254,4,5.2
O9574,P351,7,1.46
O9574,P153,4,0.91
O9575,P380,4,3.27
O9575,P141,2,2.94
O9575,P193,5,4.13
O9575,P388,7,19.52
O9576,P327,4,12.73
O9576,P336,5,5.5
O9576,P211,4,11.23
O9577,P121,2,17.82
O9577,P387,5,2.92
O9578,P219,4,17.73
O9578,P350,1,6.83
O9578,P105,4,8.64
O9578,P267,2,1.66
O9579,P233,2,13.83
O9579,P188,4,1.22
O9579,P257,4,0.79
O9579,P117,3,12.27
O9580,P336,6,1.66
O9580,P202,2,8.67
O9580,P150,6,11.22
O9580,P131,1,14.63
O9580,P238,5,14.07
O9581,P374,6,7.8
O9582,P358,1,18.72
O9582,P383,7,1.49
O9583,P363,3,10.29
O9584,P290,7,15.41
O9585,P171,4,10.69
O9585,P192,5,4.52
O9585,P280,7,7.25
O9585,P255,6,19.63
O9585,P336,6,3.51
O9586,P279,5,4.99
O9586,P244,5,4.82
O9587,P250,6,4.21
O9587,P259,7,14.23
O9588,P387,3,5.23
O9588,P338,1,10.32
O9588,P355,5,12.27
O9588,P321,1,12.2
O9588,P285,7,10.86
O9589,P301,4,2.99
O9589,P280,2,3.27
O9589,P382,4,3.86
O9589,P378,6,19.11
O9590,P188,8,19.1
O9591,P342,1,14.77
O9591,P107,5,8.14
O9591,P134,4,11.9
O9591,P107,3,16.48
O9591,P305,6,14.35
O9592,P299,8,18.99
O9593,P141,5,16.89
O9594,P246,5,9.09
O9595,P298,3,5.22
O9595,P334,7,14.97
O9595,P197,5,0.39
O9595,P190,8,4.71
O9595,P283,3,14.98
O9596,P297,1,5.77
O9596,P126,8,5.75
O9596,P345,4,13.01
O9596,P227,4,12.73
O9596,P135,5,3.78
O9597,P344,5,15.1
O9597,P191,1,4.86
O9597,P223,1,16.73
O9597,P249,8,12.09
O9598,P210,4,14.11
O9598,P123,1,1.0
O9598,P220,8,16.08
O9598,P206,5,16.4
O9598,P291,7,17.75
O9599,P122,4,4.04
O9599,P265,3,0.7
O9599,P370,4,7.65
O9599,P252,5,3.43
O9600,P322,1,12.42
O9600,P299,2,12.68
O9600,P186,4,8.21
O9600,P184,2,8.09
O9601,P107,6,2.02
O9601,P354,8,18.2
O9601,P276,1,9.21
O9602,P169,3,10.29
O9602,P182,8,0.93
O9603,P371,7,5.18
O9603,P340,1,11.51
O9603,P147,4,15.57
O9604,P185,4,16.68
O9604,P347,2,14.16
O9604,P127,2,5.37
O9604,P172,8,7.71
O9605,P263,1,8.97
O9606,P352,1,13.33
O9606,P173,3,0.15
O9606,P342,1,19.18
O9606,P352,5,1.81
O9607,P267,4,5.68
O9607,P253,2,2.76
O9607,P278,7,13.53
O9607,P232,7,8.41
O9607,P143,8,1.04
O9608,P351,8,10.83
O9609,P317,5,2.62
O9609,P102,6,11.24
O9609,P179,2,12.16
O9609,P110,7,17.45
O9610,P393,1,12.43
O9611,P396,6,5.19
O9611,P320,7,9.56
O9612,P142,8,1.31
O9612,P377,5,4.8
O9612,P322,8,9.38
O9613,P122,3,13.49
O9613,P141,5,9.59
O9613,P391,3,13.99
O9613,P386,4,4.51
O9614,P249,4,0.94
O9615,P129,5,1.34
O9616,P180,5,8.27
O9616,P231,1,6.15
O9617,P145,5,8.52
O9617,P188,4,8.01
O9617,P355,1,2.56
O9617,P223,8,13.65
O9617,P376,4,13.55
O9618,P165,6,16.84
O9618,P118,8,9.62
O9618,P190,3,3.17
O9618,P381,2,12.04
O9618,P143,4,1.92
O9619,P159,8,8.45
O9619,P102,5,3.62
O9620,P260,6,19.65
O9620,P310,7,19.57
O9620,P320,3,2.79
O9621,P375,1,4.86
O9621,P385,7,5.5
O9621,P228,6,13.72
O9621,P274,5,16.93
O9621,P395,5,0.53
O9622,P394,8,9.53
O9622,P183,5,7.28
O9622,P328,8,4.67
O9622,P215,8,11.62
O9623,P397,7,2.2
O9623,P176,1,18.76
O9623,P183,8,10.11
O9624,P375,8,2.5
O9624,P132,1,7.17
O9625,P330,1,10.53
O9625,P140,7,4.69
O9625,P193,5,12.51
O9625,P204,6,0.8
O9625,P199,6,15.44
O9626,P197,2,17.71
O9626,P301,4,0.68
O9626,P316,7,17.23
O9626,P201,8,0.18
O9627,P103,7,19.03
O9627,P144,7,12.29
O9627,P284,6,9.86
O9627,P320,3,11.05
O9628,P116,6,3.56
O9628,P344,1,0.65
O9628,P394,5,3.14
O9628,P315,1,13.11
O9628,P268,4,6.0
O9629,P275,7,9.68
O9629,P325,2,10.02
O9629,P219,6,2.6
O9630,P136,3,9.41
O9630,P193,6,10.37
O9630,P186,1,13.59
O9630,P188,7,11.59
O9630,P246,7,1.83
O9631,P301,5,19.76
O9631,P363,8,3.94
O9631,P252,4,16.44
O9631,P190,6,4.53
O9631,P356,3,11.55
O9632,P375,4,15.69
O9632,P380,8,16.4
O9632,P252,4,16.85
O9632,P351,8,3.9
O9633,P137,2,9.83
O9633,P181,4,16.06
O9633,P344,5,13.74
O9633,P320,4,10.56
O9633,P116,2,1.64
O9634,P359,6,10.87
O9634,P190,4,8.81
O9634,P352,5,19.01
O9635,P100,2,5.28
O9636,P342,3,6.54
O9636,P205,7,7.35
O9637,P258,7,19.4
O9637,P320,1,0.15
O9637,P371,8,0.81
O9638,P318,4,13.46
O9638,P204,8,8.25
O9638,P260,7,0.26
O9638,P300,3,8.63
O9639,P321,4,11.52
O9639,P200,6,4.55
O9639,P214,6,5.8
O9640,P343,8,11.6
O9640,P308,7,3.94
O9640,P195,1,5.16
O9640,P210,4,15.78
O9641,P329,6,13.54
O9642,P375,4,9.63
O9642,P146,4,18.45
O9642,P342,4,11.19
O9642,P197,6,7.02
O9642,P383,7,1.65
O9643,P255,1,8.27
O9643,P159,4,5.08
O9643,P221,1,15.71
O9643,P188,5,18.42
O9644,P133,7,0.24
O9645,P224,5,19.09
O9645,P233,4,8.01
O9646,P100,1,7.79
O9646,P267,3,10.25
O9646,P252,4,19.51
O9647,P249,5,10.07
O9647,P313,6,4.0
O9648,P180,6,2.55
O9648,P377,6,2.2
O9648,P134,8,12.92
O9649,P333,5,0.52
O9649,P102,8,3.09
O9649,P327,8,11.79
O9649,P305,3,0.41
O9650,P124,8,7.15
O9650,P101,1,16.96
O9651,P112,3,8.68
O9651,P227,1,14.25
O9652,P218,8,8.34
O9652,P338,8,2.97
O9652,P325,3,14.53
O9653,P176,2,17.05
O9653,P128,8,6.28
O9654,P113,1,8.68
O9654,P215,8,16.72
O9654,P365,8,12.32
O9654,P139,4,19.86
O9655,P108,8,1.29
O9655,P313,8,6.98
O9655,P105,7,13.75
O9655,P232,1,7.49
O9656,P267,4,5.92
O9656,P333,1,15.09
O9656,P111,3,8.49
O9657,P243,6,3.02
O9657,P296,6,15.45
O9658,P140,6,17.99
O9658,P223,6,16.66
O9658,P248,8,7.23
O9659,P232,2,11.22
O9660,P317,7,6.18
O9660,P301,2,2.84
O9660,P235,4,5.92
O9661,P326,3,15.83
O9661,P237,5,18.42
O9661,P138,8,14.96
O9661,P284,1,0.09
O9661,P156,2,2.66
O9662,P243,4,16.73
O9662,P369,1,8.16
O9662,P203,1,2.51
O9662,P201,2,18.42
O9662,P344,1,0.47
O9663,P384,1,7.88
O9663,P346,7,11.8
O9663,P173,2,9.1
O9663,P372,5,13.55
O9664,P281,6,15.91
O9664,P208,3,13.69
O9665,P168,8,4.95
O9665,P237,1,6.3
O9666,P211,6,4.86
O9666,P243,2,9.67
O9666,P392,7,4.11
O9666,P104,4,10.13
O9666,P375,4,2.39
O9667,P312,8,17.07
O9667,P388,7,10.88
O9667,P215,3,4.92
O9667,P180,2,10.04
O9668,P176,8,19.89
O9668,P111,3,14.43
O9669,P158,3,6.04
O9669,P299,2,14.28
O9669,P189,2,11.77
O9669,P321,5,19.81
O9670,P201,4,4.85
O9671,P100,1,4.88
O9671,P140,7,15.43
O9672,P179,1,15.61
O9673,P386,6,4.25
O9673,P260,1,19.84
O9674,P172,4,0.71
O9675,P232,2,0.78
O9675,P280,5,2.83
O9675,P241,7,2.12
O9676,P293,8,13.13
O9677,P379,8,2.91
O9677,P201,1,8.18
O9677,P330,4,0.07
O9677,P100,3,7.95
O9677,P260,3,0.6
O9678,P286,2,6.27
O9678,P169,5,10.69
O9679,P205,1,12.32
O9679,P379,3,5.55
O9679,P180,4,19.1
O9680,P269,5,8.4
O9681,P260,7,3.75
O9681,P266,2,4.05
O9681,P223,5,10.03
O9681,P378,4,14.05
O9681,P335,2,10.11
O9682,P314,1,15.72
O9682,P154,3,16.71
O9682,P320,4,15.18
O9682,P228,6,10.15
O9682,P193,7,4.02
O9683,P387,3,13.47
O9684,P257,4,5.2
O9684,P392,5,6.0
O9684,P293,7,8.62
O9685,P100,2,17.4
O9685,P397,6,8.93
O9686,P267,8,13.41
O9687,P263,5,4.88
O9688,P216,6,17.29
O9688,P341,4,17.08
O9688,P128,6,1.51
O9688,P146,3,4.92
O9689,P191,3,8.8
O9689,P388,6,0.63
O9689,P205,2,2.9
O9690,P166,8,3.06
O9690,P281,4,16.61
O9691,P314,7,17.87
O9691,P112,7,7.31
O9691,P325,5,2.14
O9691,P254,6,10.2
O9691,P180,3,4.57
O9692,P374,4,12.36
O9692,P241,6,14.9
O9692,P283,5,3.17
O9692,P157,6,0.96
O9693,P234,4,9.19
O9693,P176,8,12.58
O9693,P276,5,13.97
O9694,P361,4,13.42
O9694,P381,6,13.73
O9695,P138,2,7.02
O9695,P172,2,12.55
O9696,P175,3,16.01
O9697,P160,7,3.94
O9697,P372,6,14.71
O9698,P150,7,17.96
O9699,P216,1,10.19
O9700,P340,1,7.98
O9700,P137,4,4.56
O9700,P162,2,3.52
O9700,P115,8,6.24
O9701,P251,6,3.1
O9701,P354,4,5.64
O9701,P229,2,10.13
O9701,P228,3,4.02
O9702,P322,7,12.83
O9703,P167,5,10.33
O9703,P125,3,5.07
O9703,P280,5,19.99
O9703,P295,6,2.89
O9703,P256,5,18.36
O9704,P161,7,13.37
O9704,P136,2,12.47
O9705,P330,5,15.1
O9705,P310,3,16.54
O9705,P262,5,4.1
O9705,P110,2,15.19
O9705,P132,7,6.98
O9706,P101,5,2.14
O9706,P172,2,0.69
O9706,P164,7,16.51
O9706,P154,7,17.11
O9707,P392,4,16.68
O9707,P173,5,7.25
O9708,P282,7,9.02
O9708,P249,4,6.8
O9709,P353,6,10.59
